Hour of year,Demand (MW),Demand (MW)-90%fromHydro
7708,24625.6,22163.04
7709,25080,22572
7710,25796.5,23216.85
7711,27220,24498
7712,28161.1,25344.99
7713,28257.8,25432.02
7714,28059.2,25253.28
7715,26875.2,24187.68
7716,26174.4,23556.96
7717,25572.1,23014.89
7718,24327.7,21894.93
7719,23980.7,21582.63
7720,24315.7,21884.13
7721,27330.6,24597.54
7722,29993.4,26994.06
7723,29306.1,26375.49
7724,29027.1,26124.39
7725,27919.7,25127.73
7726,26722.9,24050.61
7727,25803,23222.7
7728,24088,21679.2
7729,23695.4,21325.86
7730,23775.8,21398.22
7731,23923.8,21531.42
7732,24161.8,21745.62
7733,25159.9,22643.91
7734,26710.5,24039.45
7735,29391.1,26451.99
7736,32118.5,28906.65
7737,30488.9,27440.01
7738,29149.7,26234.73
7739,28265.6,25439.04
7740,27276.2,24548.58
7741,26187.7,23568.93
7742,25534.5,22981.05
7743,25380.1,22842.09
7744,26168.3,23551.47
7745,28390,25551
7746,31469.1,28322.19
7747,30367.1,27330.39
7748,29832.1,26848.89
7749,28911.8,26020.62
7750,27979.8,25181.82
7751,26710.6,24039.54
7752,24419.6,21977.64
7753,23909.7,21518.73
7754,23644.6,21280.14
7755,23653.6,21288.24
7756,24199.9,21779.91
7757,24936.5,22442.85
7758,26161,23544.9
7759,29134.6,26221.14
7760,32332.1,29098.89
7761,29803.8,26823.42
7762,28500.6,25650.54
7763,27748.7,24973.83
7764,27283.5,24555.15
7765,26573.7,23916.33
7766,26063.3,23456.97
7767,26094.4,23484.96
7768,26723.4,24051.06
7769,28992.8,26093.52
7770,30380.2,27342.18
7771,30074.1,27066.69
7772,29480.3,26532.27
7773,28262.8,25436.52
7774,27177.4,24459.66
7775,25930.7,23337.63
7776,23616.3,21254.67
7777,23058.4,20752.56
7778,22995.1,20695.59
7779,22889.8,20600.82
7780,22922.8,20630.52
7781,22929.5,20636.55
7782,25659.9,23093.91
7783,28208.7,25387.83
7784,30203.8,27183.42
7785,28799.9,25919.91
7786,27542.3,24788.07
7787,26643.8,23979.42
7788,25770.1,23193.09
7789,24835.8,22352.22
7790,24595.2,22135.68
7791,24251.3,21826.17
7792,24842.2,22357.98
7793,27059.9,24353.91
7794,28877.1,25989.39
7795,28693.2,25823.88
7796,28323.9,25491.51
7797,27685.4,24916.86
7798,26856.9,24171.21
7799,25839.2,23255.28
7800,23276.3,20948.67
7801,22563.1,20306.79
7802,22396.1,20156.49
7803,22659.2,20393.28
7804,22889.7,20600.73
7805,23264.6,20938.14
7806,24971.6,22474.44
7807,27461.7,24715.53
7808,28963.1,26066.79
7809,27988.5,25189.65
7810,26817,24135.3
7811,25888.9,23300.01
7812,24877.4,22389.66
7813,24023.1,21620.79
7814,23820.6,21438.54
7815,23609.6,21248.64
7816,24108.6,21697.74
7817,25977.5,23379.75
7818,27406.7,24666.03
7819,27209.9,24488.91
7820,26774,24096.6
7821,25966.5,23369.85
7822,25138.8,22624.92
7823,23867.1,21480.39
7824,22251.3,20026.17
7825,21454.4,19308.96
7826,21187.6,19068.84
7827,21300.5,19170.45
7828,21380.6,19242.54
7829,21883.3,19694.97
7830,23664.5,21298.05
7831,25928,23335.2
7832,28077.7,25269.93
7833,27321,24588.9
7834,26749.6,24074.64
7835,26203.8,23583.42
7836,25427.5,22884.75
7837,24757.7,22281.93
7838,24913.7,22422.33
7839,24774,22296.6
7840,25136.9,22623.21
7841,26650.1,23985.09
7842,28138.7,25324.83
7843,27638,24874.2
7844,26431.3,23788.17
7845,25878.7,23290.83
7846,24748.1,22273.29
7847,23844.5,21460.05
7848,21667.2,19500.48
7849,20801.6,18721.44
7850,20536.4,18482.76
7851,20378.2,18340.38
7852,20441.7,18397.53
7853,20816.6,18734.94
7854,21773.8,19596.42
7855,23469.8,21122.82
7856,24741.1,22266.99
7857,26081.6,23473.44
7858,26730.5,24057.45
7859,27065.2,24358.68
7860,27322.4,24590.16
7861,27045.9,24341.31
7862,26587.3,23928.57
7863,26511.2,23860.08
7864,27097.1,24387.39
7865,29162.2,26245.98
7866,29755.6,26780.04
7867,29287.7,26358.93
7868,28658.2,25792.38
7869,27759,24983.1
7870,27035,24331.5
7871,26334.3,23700.87
7872,25499.1,22949.19
7873,24645.5,22180.95
7874,24183,21764.7
7875,24494.7,22045.23
7876,24631.1,22167.99
7877,24687.6,22218.84
7878,26049.5,23444.55
7879,26829.4,24146.46
7880,28120.4,25308.36
7881,28626.3,25763.67
7882,28843,25958.7
7883,28978.7,26080.83
7884,28956.9,26061.21
7885,28740.2,25866.18
7886,28537.6,25683.84
7887,28285,25456.5
7888,28447,25602.3
7889,31461.7,28315.53
7890,32252.8,29027.52
7891,32115.4,28903.86
7892,31506.9,28356.21
7893,30381.3,27343.17
7894,29332,26398.8
7895,27606.2,24845.58
7896,26040.8,23436.72
7897,25375,22837.5
7898,25368.8,22831.92
7899,25499.5,22949.55
7900,25670.6,23103.54
7901,26109.5,23498.55
7902,28235.8,25412.22
7903,30782.3,27704.07
7904,33008.2,29707.38
7905,32323.4,29091.06
7906,30735.6,27662.04
7907,29885,26896.5
7908,29253.7,26328.33
7909,28501.8,25651.62
7910,28151.5,25336.35
7911,28151.2,25336.08
7912,29163.8,26247.42
7913,32524.5,29272.05
7914,33695.8,30326.22
7915,33454.2,30108.78
7916,32927.8,29635.02
7917,32137.9,28924.11
7918,31034.7,27931.23
7919,29953,26957.7
7920,27357.8,24622.02
7921,26931,24237.9
7922,26876.8,24189.12
7923,27233.7,24510.33
7924,27230.9,24507.81
7925,27991.3,25192.17
7926,29378.1,26440.29
7927,32095.8,28886.22
7928,33321.1,29988.99
7929,32378.7,29140.83
7930,30392,27352.8
7931,30226.4,27203.76
7932,29832.5,26849.25
7933,28665.6,25799.04
7934,28445.9,25601.31
7935,28339.1,25505.19
7936,29591.6,26632.44
7937,31699.8,28529.82
7938,32749.4,29474.46
7939,32777.2,29499.48
7940,32684.8,29416.32
7941,32008.4,28807.56
7942,31187.5,28068.75
7943,29872.4,26885.16
7944,27786.2,25007.58
7945,27689,24920.1
7946,27524.8,24772.32
7947,26892,24202.8
7948,27431.1,24687.99
7949,27621.9,24859.71
7950,30515.8,27464.22
7951,32235.4,29011.86
7952,33510.4,30159.36
7953,32486.7,29238.03
7954,31219.6,28097.64
7955,30443.7,27399.33
7956,30196,27176.4
7957,29753.3,26777.97
7958,29817.5,26835.75
7959,30031.3,27028.17
7960,30886.4,27797.76
7961,32246.8,29022.12
7962,32871,29583.9
7963,32569.7,29312.73
7964,32166.7,28950.03
7965,31744.3,28569.87
7966,30516.6,27464.94
7967,29150.7,26235.63
7968,26620.5,23958.45
7969,26374.7,23737.23
7970,26271.1,23643.99
7971,26497.8,23848.02
7972,27009.5,24308.55
7973,27849.1,25064.19
7974,30116.9,27105.21
7975,32241.2,29017.08
7976,33375.2,30037.68
7977,32507.9,29257.11
7978,32923.7,29631.33
7979,32232.8,29009.52
7980,32244,29019.6
7981,31760.4,28584.36
7982,31946.9,28752.21
7983,31273.8,28146.42
7984,32849,29564.1
7985,33601.9,30241.71
7986,34371.1,30933.99
7987,33815.3,30433.77
7988,34477.9,31030.11
7989,33441.5,30097.35
7990,33440.5,30096.45
7991,32315,29083.5
7992,29840.6,26856.54
7993,28996.9,26097.21
7994,28684.2,25815.78
7995,29363.5,26427.15
7996,29721.5,26749.35
7997,30468.7,27421.83
7998,32692.2,29422.98
7999,35129.6,31616.64
8000,36983.6,33285.24
8001,35210.2,31689.18
8002,33497.5,30147.75
8003,32248.6,29023.74
8004,32809.3,29528.37
8005,31695.2,28525.68
8006,31241.2,28117.08
8007,31826.6,28643.94
8008,33570.1,30213.09
8009,34987.3,31488.57
8010,35405.1,31864.59
8011,35210.8,31689.72
8012,34747.6,31272.84
8013,33589.1,30230.19
8014,34361.5,30925.35
8015,33912.3,30521.07
8016,32009.3,28808.37
8017,31228.9,28106.01
8018,31179.9,28061.91
8019,31381.5,28243.35
8020,31204.5,28084.05
8021,31747.6,28572.84
8022,32818.9,29537.01
8023,34292.2,30862.98
8024,34635.1,31171.59
8025,35359.9,31823.91
8026,35368.6,31831.74
8027,35039.3,31535.37
8028,34589.7,31130.73
8029,34044.2,30639.78
8030,33496.8,30147.12
8031,33507.7,30156.93
8032,33867.5,30480.75
8033,35294.1,31764.69
8034,34664.6,31198.14
8035,33288.8,29959.92
8036,32791,29511.9
8037,31897.5,28707.75
8038,31566.2,28409.58
8039,29835.7,26852.13
8040,28700.7,25830.63
8041,27726.8,24954.12
8042,27196,24476.4
8043,27010.6,24309.54
8044,27024.1,24321.69
8045,26740.8,24066.72
8046,27117.2,24405.48
8047,28126.7,25314.03
8048,28715.2,25843.68
8049,29333.5,26400.15
8050,29705,26734.5
8051,29668.6,26701.74
8052,29294.6,26365.14
8053,28814.4,25932.96
8054,28456.7,25611.03
8055,28326.1,25493.49
8056,28738.1,25864.29
8057,30087.6,27078.84
8058,30443.8,27399.42
8059,29970.4,26973.36
8060,29063.9,26157.51
8061,27905.6,25115.04
8062,26696.3,24026.67
8063,25058.8,22552.92
8064,23619.6,21257.64
8065,22862.5,20576.25
8066,22715.2,20443.68
8067,22768.4,20491.56
8068,23013.8,20712.42
8069,23507.8,21157.02
8070,24962,22465.8
8071,27421.3,24679.17
8072,29322.3,26390.07
8073,28815.5,25933.95
8074,28278.5,25450.65
8075,28006.7,25206.03
8076,28059.9,25253.91
8077,28036.8,25233.12
8078,27999.5,25199.55
8079,27940.3,25146.27
8080,28523.9,25671.51
8081,29885.2,26896.68
8082,31230.1,28107.09
8083,30585.2,27526.68
8084,29974.8,26977.32
8085,28967,26070.3
8086,27522.7,24770.43
8087,26363.7,23727.33
8088,24177.1,21759.39
8089,23522.9,21170.61
8090,23278,20950.2
8091,23199.8,20879.82
8092,23266.2,20939.58
8093,24199.6,21779.64
8094,25074.8,22567.32
8095,27064.5,24358.05
8096,29274.5,26347.05
8097,28773.2,25895.88
8098,28151.4,25336.26
8099,27480.7,24732.63
8100,27152.7,24437.43
8101,26587,23928.3
8102,26423.4,23781.06
8103,26129.5,23516.55
8104,26602,23941.8
8105,27818.5,25036.65
8106,29269.1,26342.19
8107,28709.8,25838.82
8108,28185.9,25367.31
8109,26291.2,23662.08
8110,26121.3,23509.17
8111,24852.1,22366.89
8112,22622.5,20360.25
8113,21715.2,19543.68
8114,21702.3,19532.07
8115,21057.8,18952.02
8116,21001.1,18900.99
8117,21379.2,19241.28
8118,23063.4,20757.06
8119,25281.7,22753.53
8120,28237.7,25413.93
8121,27906.5,25115.85
8122,27564.6,24808.14
8123,27655.3,24889.77
8124,27639.8,24875.82
8125,27422,24679.8
8126,27740.2,24966.18
8127,27882.9,25094.61
8128,29070.1,26163.09
8129,31383.2,28244.88
8130,32662.2,29395.98
8131,32007.5,28806.75
8132,30728.9,27656.01
8133,30242.8,27218.52
8134,29377.4,26439.66
8135,28887.6,25998.84
8136,26846.8,24162.12
8137,26046.6,23441.94
8138,25806.3,23225.67
8139,25862.6,23276.34
8140,26150.7,23535.63
8141,26707.3,24036.57
8142,28160.9,25344.81
8143,31892.8,28703.52
8144,33822,30439.8
8145,30954.9,27859.41
8146,30214.1,27192.69
8147,29835.5,26851.95
8148,29006.5,26105.85
8149,28271.6,25444.44
8150,27909.3,25118.37
8151,27960.8,25164.72
8152,29223.9,26301.51
8153,31673,28505.7
8154,33287.4,29958.66
8155,33080.1,29772.09
8156,33011,29709.9
8157,31864.3,28677.87
8158,31144.7,28030.23
8159,29741.8,26767.62
8160,27398.3,24658.47
8161,26726.8,24054.12
8162,26396.4,23756.76
8163,26366.7,23730.03
8164,26588.8,23929.92
8165,26827.2,24144.48
8166,28537.3,25683.57
8167,30439.3,27395.37
8168,32780.3,29502.27
8169,32239.4,29015.46
8170,31311.4,28180.26
8171,30543.7,27489.33
8172,30313.3,27281.97
8173,29100.1,26190.09
8174,29270.5,26343.45
8175,28903.8,26013.42
8176,29683.6,26715.24
8177,31100.5,27990.45
8178,32308.8,29077.92
8179,31069.9,27962.91
8180,30296.8,27267.12
8181,29381.3,26443.17
8182,28733.7,25860.33
8183,27900.5,25110.45
8184,25807.7,23226.93
8185,24844.1,22359.69
8186,24623.4,22161.06
8187,24071.9,21664.71
8188,24069.6,21662.64
8189,23777,21399.3
8190,24537.2,22083.48
8191,25317,22785.3
8192,26645.7,23981.13
8193,27802,25021.8
8194,28318.2,25486.38
8195,28414.8,25573.32
8196,28635.9,25772.31
8197,28777.2,25899.48
8198,28486.6,25637.94
8199,28374.5,25537.05
8200,28904,26013.6
8201,29977,26979.3
8202,30534.2,27480.78
8203,29926,26933.4
8204,29266.6,26339.94
8205,28280.5,25452.45
8206,27627.1,24864.39
8207,26896.5,24206.85
8208,25811.4,23230.26
8209,25419.6,22877.64
8210,24565,22108.5
8211,24199.1,21779.19
8212,23897.4,21507.66
8213,23934.6,21541.14
8214,24291.3,21862.17
8215,25234.5,22711.05
8216,26313.3,23681.97
8217,27353.3,24617.97
8218,28097.6,25287.84
8219,28303.1,25472.79
8220,28288.7,25459.83
8221,27985.2,25186.68
8222,27851.1,25065.99
8223,27701.8,24931.62
8224,28432.2,25588.98
8225,30538.5,27484.65
8226,31517.3,28365.57
8227,31487.1,28338.39
8228,31175,28057.5
8229,30476.6,27428.94
8230,29718.8,26746.92
8231,28487.9,25639.11
8232,27091.4,24382.26
8233,26579.4,23921.46
8234,26761.2,24085.08
8235,26907.5,24216.75
8236,27368,24631.2
8237,27543.4,24789.06
8238,29459.7,26513.73
8239,31425.8,28283.22
8240,33864.4,30477.96
8241,33292.1,29962.89
8242,32931.8,29638.62
8243,32487.9,29239.11
8244,32265.2,29038.68
8245,32336.4,29102.76
8246,32273,29045.7
8247,32218.2,28996.38
8248,32827.3,29544.57
8249,33872.2,30484.98
8250,34724.1,31251.69
8251,34046.6,30641.94
8252,33588.9,30230.01
8253,32269.4,29042.46
8254,30694.6,27625.14
8255,29059.1,26153.19
8256,26758.2,24082.38
8257,25887.5,23298.75
8258,25636.3,23072.67
8259,25665.8,23099.22
8260,25880.9,23292.81
8261,26774.2,24096.78
8262,28327.3,25494.57
8263,31040.3,27936.27
8264,33600.4,30240.36
8265,32822.7,29540.43
8266,31703.4,28533.06
8267,30815,27733.5
8268,30143.3,27128.97
8269,29624.5,26662.05
8270,29428.5,26485.65
8271,29531,26577.9
8272,31169.8,28052.82
8273,34001.9,30601.71
8274,35822.3,32240.07
8275,35642.6,32078.34
8276,35246.3,31721.67
8277,35209.8,31688.82
8278,33376.4,30038.76
8279,31988.4,28789.56
8280,29572.8,26615.52
8281,29246.2,26321.58
8282,29264.5,26338.05
8283,29412,26470.8
8284,29634.4,26670.96
8285,29819.8,26837.82
8286,31470.4,28323.36
8287,35489.1,31940.19
8288,36628.3,32965.47
8289,35763.3,32186.97
8290,34468.9,31022.01
8291,33882,30493.8
8292,33417.8,30076.02
8293,32474.1,29226.69
8294,31727.7,28554.93
8295,32094.9,28885.41
8296,32767.3,29490.57
8297,35024.1,31521.69
8298,36348.4,32713.56
8299,35882.6,32294.34
8300,35806,32225.4
8301,33492.8,30143.52
8302,32556.7,29301.03
8303,31110.1,27999.09
8304,28540.1,25686.09
8305,27975.9,25178.31
8306,27940.7,25146.63
8307,28126,25313.4
8308,28432.7,25589.43
8309,28721.6,25849.44
8310,30862.7,27776.43
8311,33405.7,30065.13
8312,36314,32682.6
8313,34919.1,31427.19
8314,33451.3,30106.17
8315,32123.1,28910.79
8316,31443.2,28298.88
8317,31234.8,28111.32
8318,30857.9,27772.11
8319,30188.3,27169.47
8320,31047.4,27942.66
8321,34232.8,30809.52
8322,34323.2,30890.88
8323,34080,30672
8324,33670,30303
8325,32757.7,29481.93
8326,31806.5,28625.85
8327,30138.2,27124.38
8328,27801.3,25021.17
8329,26889.6,24200.64
8330,26580.7,23922.63
8331,26343.5,23709.15
8332,26371.9,23734.71
8333,27037.4,24333.66
8334,27710.8,24939.72
8335,31249.4,28124.46
8336,32830.9,29547.81
8337,32346.8,29112.12
8338,31616.3,28454.67
8339,31392.9,28253.61
8340,30948.7,27853.83
8341,30087.4,27078.66
8342,29503.4,26553.06
8343,29500,26550
8344,30030.4,27027.36
8345,32153.4,28938.06
8346,32573.5,29316.15
8347,32425.7,29183.13
8348,31762.1,28585.89
8349,31072.4,27965.16
8350,30481.9,27433.71
8351,29804.3,26823.87
8352,28141.2,25327.08
8353,27629,24866.1
8354,27397.5,24657.75
8355,27665,24898.5
8356,28110.4,25299.36
8357,28450,25605
8358,29587.4,26628.66
8359,31290.2,28161.18
8360,32793.3,29513.97
8361,33527.5,30174.75
8362,33197.1,29877.39
8363,32015.4,28813.86
8364,31487.3,28338.57
8365,30867,27780.3
8366,29759.5,26783.55
8367,29849.8,26864.82
8368,31412.4,28271.16
8369,33992.2,30592.98
8370,35266.5,31739.85
8371,34951.9,31456.71
8372,34530.7,31077.63
8373,33780.9,30402.81
8374,33360.6,30024.54
8375,32804.4,29523.96
8376,31560.1,28404.09
8377,30954.1,27858.69
8378,30799.6,27719.64
8379,30743.8,27669.42
8380,31058.1,27952.29
8381,31079.3,27971.37
8382,31960.6,28764.54
8383,32775.9,29498.31
8384,34161.2,30745.08
8385,34826,31343.4
8386,35211.2,31690.08
8387,35144.7,31630.23
8388,35160.7,31644.63
8389,34815.8,31334.22
8390,34190.4,30771.36
8391,34113.6,30702.24
8392,34336.7,30903.03
8393,36098.5,32488.65
8394,36145.1,32530.59
8395,35736.7,32163.03
8396,35028.8,31525.92
8397,34040.1,30636.09
8398,32784.4,29505.96
8399,31160.7,28044.63
8400,29752.6,26777.34
8401,28780.2,25902.18
8402,28357.9,25522.11
8403,28501.2,25651.08
8404,28684.3,25815.87
8405,29479.6,26531.64
8406,30749.9,27674.91
8407,32807.9,29527.11
8408,35108.7,31597.83
8409,34663.7,31197.33
8410,34188.9,30770.01
8411,33942.7,30548.43
8412,34485.9,31037.31
8413,33453.1,30107.79
8414,33134.6,29821.14
8415,33132.6,29819.34
8416,33214.2,29892.78
8417,34813.6,31332.24
8418,35321.5,31789.35
8419,34680.6,31212.54
8420,33616.4,30254.76
8421,33214.9,29893.41
8422,31886.1,28697.49
8423,30656.8,27591.12
8424,28054.3,25248.87
8425,27163.4,24447.06
8426,26332.9,23699.61
8427,26126.8,23514.12
8428,26339.6,23705.64
8429,26980.7,24282.63
8430,27963,25166.7
8431,30205.2,27184.68
8432,32524.4,29271.96
8433,32207.7,28986.93
8434,31823.4,28641.06
8435,31724,28551.6
8436,31692.1,28522.89
8437,31388.4,28249.56
8438,31371.2,28234.08
8439,31072.9,27965.61
8440,31885.4,28696.86
8441,33246.4,29921.76
8442,34973.9,31476.51
8443,33899.7,30509.73
8444,32989.2,29690.28
8445,32346,29111.4
8446,31150.5,28035.45
8447,29514.2,26562.78
8448,27286.2,24557.58
8449,25268.2,22741.38
8450,24306.6,21875.94
8451,24031.9,21628.71
8452,24629.2,22166.28
8453,25288,22759.2
8454,26282.9,23654.61
8455,28992.7,26093.43
8456,31293.3,28163.97
8457,30938.1,27844.29
8458,30099.1,27089.19
8459,29789.1,26810.19
8460,29739.3,26765.37
8461,29193.7,26274.33
8462,29168.1,26251.29
8463,29881.9,26893.71
8464,30192,27172.8
8465,31891.3,28702.17
8466,33301.1,29970.99
8467,32358.6,29122.74
8468,31664.9,28498.41
8469,31732.8,28559.52
8470,30741.1,27666.99
8471,29384.1,26445.69
8472,27044.8,24340.32
8473,26380,23742
8474,25834.3,23250.87
8475,25655.8,23090.22
8476,25731.7,23158.53
8477,26143.2,23528.88
8478,27627.8,24865.02
8479,30537.6,27483.84
8480,32375.6,29138.04
8481,32032.8,28829.52
8482,31020.3,27918.27
8483,30391.8,27352.62
8484,31137.8,28024.02
8485,29574.2,26616.78
8486,29589,26630.1
8487,30177.6,27159.84
8488,30476.2,27428.58
8489,32045.1,28840.59
8490,33266.5,29939.85
8491,32773.3,29495.97
8492,32327.8,29095.02
8493,31567,28410.3
8494,30275.6,27248.04
8495,29070.9,26163.81
8496,27152.1,24436.89
8497,26391.7,23752.53
8498,25940.4,23346.36
8499,25965,23368.5
8500,26100.8,23490.72
8501,26658.3,23992.47
8502,27781.8,25003.62
8503,29622.9,26660.61
8504,32069.8,28862.82
8505,32134.8,28921.32
8506,31675,28507.5
8507,31864.2,28677.78
8508,31785.1,28606.59
8509,30845.4,27760.86
8510,31506.5,28355.85
8511,31175.4,28057.86
8512,31323,28190.7
8513,32695.7,29426.13
8514,33796.8,30417.12
8515,32610.3,29349.27
8516,31592.3,28433.07
8517,30797.7,27717.93
8518,29866.1,26879.49
8519,29136.5,26222.85
8520,27102.9,24392.61
8521,25658.1,23092.29
8522,25204.8,22684.32
8523,25098.2,22588.38
8524,24974.5,22477.05
8525,25238.2,22714.38
8526,25785.7,23207.13
8527,26786.1,24107.49
8528,28475.3,25627.77
8529,29519.3,26567.37
8530,30447.2,27402.48
8531,30311.6,27280.44
8532,30554.5,27499.05
8533,30372.3,27335.07
8534,30242.5,27218.25
8535,30443.2,27398.88
8536,30822.9,27740.61
8537,32618.8,29356.92
8538,33582.1,30223.89
8539,33341.2,30007.08
8540,32388.1,29149.29
8541,31944.8,28750.32
8542,31517.1,28365.39
8543,30490.2,27441.18
8544,29447.1,26502.39
8545,28441.4,25597.26
8546,28159.3,25343.37
8547,28171.6,25354.44
8548,28211.5,25390.35
8549,28432.9,25589.61
8550,29072,26164.8
8551,30134.6,27121.14
8552,31274,28146.6
8553,32324.4,29091.96
8554,32746.3,29471.67
8555,32829.3,29546.37
8556,32590,29331
8557,32285.7,29057.13
8558,31646.3,28481.67
8559,31650.2,28485.18
8560,32472,29224.8
8561,34109.7,30698.73
8562,34597.8,31138.02
8563,34257.9,30832.11
8564,33990.3,30591.27
8565,33183.8,29865.42
8566,32422.3,29180.07
8567,31400.9,28260.81
8568,29664,26697.6
8569,28815.5,25933.95
8570,28669.8,25802.82
8571,28700,25830
8572,28863.6,25977.24
8573,29663,26696.7
8574,30668.3,27601.47
8575,31860.8,28674.72
8576,33775.7,30398.13
8577,34099.6,30689.64
8578,33349.7,30014.73
8579,32642.9,29378.61
8580,31875.4,28687.86
8581,31241.2,28117.08
8582,30705.4,27634.86
8583,30668.3,27601.47
8584,31901.3,28711.17
8585,34168.7,30751.83
8586,35554.6,31999.14
8587,34144.4,30729.96
8588,33516.1,30164.49
8589,32857.8,29572.02
8590,32014.4,28812.96
8591,31530.9,28377.81
8592,30491.4,27442.26
8593,30136.8,27123.12
8594,30221.2,27199.08
8595,29890,26901
8596,29925.4,26932.86
8597,29756.9,26781.21
8598,30677.9,27610.11
8599,31489.2,28340.28
8600,32079.9,28871.91
8601,32432.1,29188.89
8602,32654.8,29389.32
8603,32583,29324.7
8604,32445,29200.5
8605,31718,28546.2
8606,30718.8,27646.92
8607,30290.8,27261.72
8608,31114.5,28003.05
8609,33210.1,29889.09
8610,33797.7,30417.93
8611,33232.8,29909.52
8612,32868.1,29581.29
8613,32644.8,29380.32
8614,32129.7,28916.73
8615,31585.2,28426.68
8616,30730.9,27657.81
8617,30924.5,27832.05
8618,30549.6,27494.64
8619,30595.3,27535.77
8620,30802.5,27722.25
8621,31146.8,28032.12
8622,32156.5,28940.85
8623,32969.7,29672.73
8624,34169.7,30752.73
8625,34407.7,30966.93
8626,33970.3,30573.27
8627,33367.3,30030.57
8628,32796.6,29516.94
8629,32213.3,28991.97
8630,32275,29047.5
8631,32522.8,29270.52
8632,33545.1,30190.59
8633,36191.4,32572.26
8634,37456,33710.4
8635,36844.7,33160.23
8636,35785.8,32207.22
8637,35156.4,31640.76
8638,33989.7,30590.73
8639,33508.5,30157.65
8640,31528.6,28375.74
8641,30755.7,27680.13
8642,30538.5,27484.65
8643,30336,27302.4
8644,31259,28133.1
8645,30346.4,27311.76
8646,32423.6,29181.24
8647,33160,29844
8648,33988.2,30589.38
8649,34834,31350.6
8650,35177.5,31659.75
8651,35299.5,31769.55
8652,35378,31840.2
8653,35394.3,31854.87
8654,34832,31348.8
8655,34333.7,30900.33
8656,34277.5,30849.75
8657,35680,32112
8658,36614.8,32953.32
8659,35444.3,31899.87
8660,34479.9,31031.91
8661,33645.5,30280.95
8662,32301.4,29071.26
8663,31333.8,28200.42
8664,28701.2,25831.08
8665,27996.3,25196.67
8666,27506.9,24756.21
8667,27362.2,24625.98
8668,27390.4,24651.36
8669,27753.7,24978.33
8670,29146.4,26231.76
8671,30304,27273.6
8672,31839.6,28655.64
8673,32164.1,28947.69
8674,31827.4,28644.66
8675,31162.2,28045.98
8676,30589.5,27530.55
8677,29811.4,26830.26
8678,29533.6,26580.24
8679,29705.7,26735.13
8680,30931.2,27838.08
8681,33609.7,30248.73
8682,35320.6,31788.54
8683,34882.4,31394.16
8684,34385.1,30946.59
8685,33531,30177.9
8686,32830.3,29547.27
8687,31780.3,28602.27
8688,30483.8,27435.42
8689,29571.7,26614.53
8690,29492,26542.8
8691,29314.5,26383.05
